variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,64,256,32,2,2,1,1.27331,53.969,
B,64,256,32,2,4,1,2.31102,29.736,
B,64,256,32,2,8,1,4.08872,16.807,
B,64,256,32,4,2,1,1.58574,43.336,
B,64,256,32,4,4,1,1.72566,39.822,
B,64,256,32,4,8,1,3.09516,22.202,
B,64,256,32,8,2,1,1.54988,44.339,
B,64,256,32,8,4,1,2.70018,25.450,
B,64,256,32,8,8,1,5.31490,12.930,
B,64,256,64,2,2,1,1.19911,57.309,
B,64,256,64,2,4,1,1.90313,36.109,
B,64,256,64,2,8,1,3.28702,20.906,
B,64,256,64,4,2,1,1.49276,46.035,
B,64,256,64,4,4,1,1.60214,42.892,
B,64,256,64,4,8,1,2.89903,23.704,
B,64,256,64,8,2,1,1.47832,46.485,
B,64,256,64,8,4,1,2.67915,25.650,
B,64,256,64,8,8,1,5.18067,13.265,
B,128,64,32,2,2,1,1.47630,46.548,
B,128,64,32,2,4,1,1.74723,39.330,
B,128,64,32,2,8,1,3.38865,20.279,
B,128,64,32,4,2,1,1.50205,45.750,
B,128,64,32,4,4,1,2.12675,32.312,
B,128,64,32,4,8,1,2.29867,29.895,
B,128,64,32,8,2,1,1.90338,36.104,
B,128,64,32,8,4,1,2.13068,32.252,
B,128,64,32,8,8,1,3.80110,18.079,
B,128,64,64,2,2,1,1.23666,55.569,
B,128,64,64,2,4,1,1.44995,47.394,
B,128,64,64,2,8,1,2.87810,23.877,
B,128,64,64,4,2,1,1.21096,56.748,
B,128,64,64,4,4,1,1.80350,38.103,
B,128,64,64,4,8,1,1.87634,36.624,
B,128,64,64,8,2,1,1.57361,43.670,
B,128,64,64,8,4,1,1.72467,39.845,
B,128,64,64,8,8,1,3.06346,22.432,
B,128,64,128,2,2,1,1.30807,52.535,
B,128,64,128,2,4,1,1.49864,45.855,
B,128,64,128,2,8,1,2.77062,24.803,
B,128,64,128,4,2,1,1.29079,53.238,
B,128,64,128,4,4,1,1.77694,38.673,
B,128,64,128,4,8,1,1.96357,34.997,
B,128,64,128,8,2,1,1.61904,42.445,
B,128,64,128,8,4,1,1.77755,38.660,
B,128,64,128,8,8,1,3.04427,22.573,
B,128,128,32,2,2,1,1.33623,51.428,
B,128,128,32,2,4,1,2.59444,26.487,
B,128,128,32,2,8,1,5.34853,12.848,
B,128,128,32,4,2,1,1.59451,43.098,
B,128,128,32,4,4,1,1.78395,38.521,
B,128,128,32,4,8,1,2.85972,24.030,
B,128,128,32,8,2,1,1.56133,44.013,
B,128,128,32,8,4,1,2.76726,24.833,
B,128,128,32,8,8,1,5.25082,13.087,
B,128,128,64,2,2,1,1.22095,56.284,
B,128,128,64,2,4,1,1.92180,35.758,
B,128,128,64,2,8,1,3.13236,21.939,
B,128,128,64,4,2,1,1.52925,44.937,
B,128,128,64,4,4,1,1.57972,43.501,
B,128,128,64,4,8,1,2.82106,24.359,
B,128,128,64,8,2,1,1.46174,47.012,
B,128,128,64,8,4,1,2.68642,25.580,
B,128,128,64,8,8,1,5.19116,13.238,
B,128,256,32,2,2,1,6.25544,10.986,
B,128,256,32,2,4,1,5.10489,13.461,
B,128,256,32,2,8,1,10.08967,6.811,
