variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,64,32,4,4,1,2.58180,26.617,
B,128,64,32,4,8,1,2.20868,31.113,
B,128,64,32,8,2,1,3.01446,22.797,
B,128,64,32,8,4,1,3.00701,22.853,
B,128,64,32,8,8,1,4.00411,17.162,
B,128,64,64,2,2,1,2.75200,24.971,
B,128,64,64,2,4,1,2.15501,31.888,
B,128,64,64,2,8,1,1.77823,38.645,
B,128,64,64,4,2,1,2.74083,25.073,
B,128,64,64,4,4,1,2.31143,29.730,
B,128,64,64,4,8,1,1.79288,38.329,
B,128,64,64,8,2,1,2.81107,24.446,
B,128,64,64,8,4,1,2.82506,24.325,
B,128,64,64,8,8,1,3.28920,20.892,
B,128,64,128,2,2,1,2.76034,24.895,
B,128,64,128,2,4,1,2.14860,31.983,
B,128,64,128,2,8,1,1.84459,37.255,
B,128,64,128,4,2,1,2.79664,24.572,
B,128,64,128,4,4,1,2.36645,29.039,
B,128,64,128,4,8,1,1.89020,36.356,
B,128,64,128,8,2,1,2.80116,24.533,
B,128,64,128,8,4,1,2.79777,24.562,
B,128,64,128,8,8,1,3.43097,20.029,
B,128,128,32,2,2,1,2.38407,28.824,
B,128,128,32,2,4,1,1.85862,36.973,
B,128,128,32,2,8,1,1.49686,45.909,
B,128,128,32,4,2,1,2.47352,27.782,
B,128,128,32,4,4,1,1.84008,37.346,
B,128,128,32,4,8,1,2.70487,25.406,
B,128,128,32,8,2,1,3.12030,22.023,
B,128,128,32,8,4,1,3.21233,21.392,
B,128,128,32,8,8,1,5.26139,13.061,
B,128,128,64,2,2,1,2.19878,31.254,
B,128,128,64,2,4,1,1.88141,36.526,
B,128,128,64,2,8,1,1.55804,44.106,
B,128,128,64,4,2,1,2.36589,29.046,
B,128,128,64,4,4,1,1.86996,36.749,
B,128,128,64,4,8,1,2.86413,23.993,
B,128,128,64,8,2,1,2.80180,24.527,
B,128,128,64,8,4,1,3.45973,19.863,
B,128,128,64,8,8,1,5.65375,12.155,
B,128,256,32,2,2,1,5.89686,11.654,
B,128,256,32,2,4,1,5.13660,13.378,
B,128,256,32,2,8,1,8.40425,8.177,
B,128,256,32,4,2,1,5.10973,13.449,
B,128,256,32,4,4,1,8.38895,8.192,
B,128,256,32,4,8,1,16.06784,4.277,
B,128,256,32,8,2,1,8.32697,8.253,
B,128,256,32,8,4,1,15.87793,4.328,
B,128,256,32,8,8,1,31.47853,2.183,
B,128,256,64,2,2,1,19.46074,3.531,
B,128,256,64,2,4,1,14.00598,4.906,
B,128,256,64,2,8,1,13.24218,5.189,
B,128,256,64,4,2,1,14.20916,4.836,
B,128,256,64,4,4,1,13.36560,5.142,
B,128,256,64,4,8,1,25.69254,2.675,
B,128,256,64,8,2,1,13.79103,4.983,
B,128,256,64,8,4,1,25.66458,2.678,
B,128,256,64,8,8,1,50.86258,1.351,
B,256,64,32,2,2,1,2.02855,33.876,
B,256,64,32,2,4,1,2.09534,32.796,
B,256,64,32,2,8,1,1.85563,37.033,
B,256,64,32,4,2,1,2.31382,29.700,
B,256,64,32,4,4,1,2.22740,30.852,
B,256,64,32,4,8,1,3.34676,20.533,
B,256,64,32,8,2,1,4.31623,15.921,
B,256,64,32,8,4,1,4.47489,15.357,
B,256,64,32,8,8,1,6.83630,10.052,
B,256,64,64,2,2,1,2.39288,28.718,
B,256,64,64,2,4,1,2.30224,29.849,
B,256,64,64,2,8,1,1.66200,41.348,
B,256,64,64,4,2,1,2.54330,27.020,
B,256,64,64,4,4,1,2.62516,26.177,
B,256,64,64,4,8,1,2.98574,23.016,
B,256,64,64,8,2,1,4.26581,16.109,
B,256,64,64,8,4,1,4.51639,15.216,
B,256,64,64,8,8,1,5.74746,11.956,
B,256,128,32,2,2,1,6.74363,10.190,
B,256,128,32,2,4,1,6.13157,11.207,
B,256,128,32,2,8,1,10.84925,6.334,
B,256,128,32,4,2,1,6.12943,11.211,
B,256,128,32,4,4,1,10.95000,6.276,
B,256,128,32,4,8,1,21.41970,3.208,
B,256,128,32,8,2,1,12.34366,5.567,
B,256,128,32,8,4,1,21.87298,3.142,
B,256,128,32,8,8,1,43.16345,1.592,
B,256,128,64,2,2,1,14.98522,4.586,
B,256,128,64,2,4,1,9.67922,7.100,
B,256,128,64,2,8,1,11.90498,5.772,
B,256,128,64,4,2,1,10.12798,6.785,
B,256,128,64,4,4,1,12.08325,5.687,
B,256,128,64,4,8,1,22.29128,3.083,
B,256,128,64,8,2,1,19.72903,3.483,
B,256,128,64,8,4,1,24.25041,2.834,
B,256,128,64,8,8,1,45.10583,1.524,
