variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,64,256,32,4,8,1,5.13580,3.345,
B,64,256,32,8,2,1,2.63505,6.520,
B,64,256,32,8,4,1,5.18360,3.314,
B,64,256,32,8,8,1,10.13835,1.695,
B,64,256,64,2,2,1,0.69912,24.574,
B,64,256,64,2,4,1,1.33568,12.862,
B,64,256,64,2,8,1,2.56003,6.711,
B,64,256,64,4,2,1,1.32078,13.007,
B,64,256,64,4,4,1,2.57450,6.673,
B,64,256,64,4,8,1,4.99097,3.442,
B,64,256,64,8,2,1,2.60118,6.605,
B,64,256,64,8,4,1,5.05465,3.399,
B,64,256,64,8,8,1,9.78035,1.757,
B,128,64,32,2,2,1,0.53088,32.361,
B,128,64,32,2,4,1,0.94169,18.244,
B,128,64,32,2,8,1,1.82465,9.415,
B,128,64,32,4,2,1,0.87606,19.610,
B,128,64,32,4,4,1,1.70500,10.076,
B,128,64,32,4,8,1,3.45841,4.968,
B,128,64,32,8,2,1,1.66202,10.337,
B,128,64,32,8,4,1,3.25191,5.283,
B,128,64,32,8,8,1,6.30128,2.726,
B,128,64,64,2,2,1,0.46147,37.229,
B,128,64,64,2,4,1,0.78419,21.908,
B,128,64,64,2,8,1,1.54619,11.111,
B,128,64,64,4,2,1,0.75825,22.657,
B,128,64,64,4,4,1,1.47864,11.619,
B,128,64,64,4,8,1,2.80132,6.133,
B,128,64,64,8,2,1,1.46228,11.749,
B,128,64,64,8,4,1,2.78461,6.170,
B,128,64,64,8,8,1,5.55728,3.091,
B,128,64,128,2,2,1,0.44041,39.009,
B,128,64,128,2,4,1,0.77904,22.053,
B,128,64,128,2,8,1,1.47836,11.621,
B,128,64,128,4,2,1,0.75910,22.632,
B,128,64,128,4,4,1,1.44691,11.874,
B,128,64,128,4,8,1,2.73129,6.290,
B,128,64,128,8,2,1,1.45099,11.840,
B,128,64,128,8,4,1,2.74270,6.264,
B,128,64,128,8,8,1,5.37125,3.198,
B,128,128,32,2,2,1,0.73888,23.251,
B,128,128,32,2,4,1,1.32408,12.975,
B,128,128,32,2,8,1,2.58120,6.656,
B,128,128,32,4,2,1,1.29177,13.299,
B,128,128,32,4,4,1,2.56831,6.689,
B,128,128,32,4,8,1,5.06193,3.394,
B,128,128,32,8,2,1,2.58431,6.648,
B,128,128,32,8,4,1,5.03118,3.415,
B,128,128,32,8,8,1,9.86347,1.742,
B,128,128,64,2,2,1,0.71683,23.966,
B,128,128,64,2,4,1,1.29686,13.247,
B,128,128,64,2,8,1,2.59671,6.616,
B,128,128,64,4,2,1,1.30302,13.185,
B,128,128,64,4,4,1,2.57028,6.684,
B,128,128,64,4,8,1,5.11404,3.359,
B,128,128,64,8,2,1,2.55974,6.712,
B,128,128,64,8,4,1,5.09458,3.372,
B,128,128,64,8,8,1,9.88941,1.737,
B,128,256,32,2,2,1,4.07064,4.220,
B,128,256,32,2,4,1,7.91424,2.171,
B,128,256,32,2,8,1,15.80539,1.087,
B,128,256,32,4,2,1,7.91977,2.169,
B,128,256,32,4,4,1,15.69715,1.094,
B,128,256,32,4,8,1,31.50523,0.545,
B,128,256,32,8,2,1,15.70948,1.094,
B,128,256,32,8,4,1,26.82757,0.640,
B,128,256,32,8,8,1,53.99819,0.318,
B,128,256,64,2,2,1,6.35660,2.703,
B,128,256,64,2,4,1,12.65033,1.358,
B,128,256,64,2,8,1,25.26803,0.680,
B,128,256,64,4,2,1,12.63990,1.359,
