variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,64,64,128,2,2,1,1.33828,51.349,
B,64,64,128,2,4,1,1.48414,46.303,
B,64,64,128,2,8,1,1.59070,43.201,
B,64,64,128,4,2,1,1.41277,48.642,
B,64,64,128,4,4,1,1.50243,45.739,
B,64,64,128,4,8,1,1.96309,35.006,
B,64,64,128,8,2,1,1.38745,49.529,
B,64,64,128,8,4,1,1.84483,37.250,
B,64,64,128,8,8,1,1.89712,36.223,
B,64,128,32,2,2,1,1.43053,48.038,
B,64,128,32,2,4,1,1.64278,41.831,
B,64,128,32,2,8,1,2.86077,24.021,
B,64,128,32,4,2,1,1.40518,48.904,
B,64,128,32,4,4,1,2.04007,33.685,
B,64,128,32,4,8,1,2.19434,31.317,
B,64,128,32,8,2,1,1.79678,38.246,
B,64,128,32,8,4,1,2.01285,34.140,
B,64,128,32,8,8,1,3.75494,18.301,
B,64,128,64,2,2,1,1.30866,52.511,
B,64,128,64,2,4,1,1.45777,47.140,
B,64,128,64,2,8,1,2.57869,26.649,
B,64,128,64,4,2,1,1.26986,54.116,
B,64,128,64,4,4,1,1.78262,38.550,
B,64,128,64,4,8,1,1.88484,36.459,
B,64,128,64,8,2,1,1.60145,42.911,
B,64,128,64,8,4,1,1.65261,41.582,
B,64,128,64,8,8,1,3.13779,21.901,
B,64,128,128,2,2,1,1.30246,52.761,
B,64,128,128,2,4,1,1.40557,48.891,
B,64,128,128,2,8,1,2.45406,28.002,
B,64,128,128,4,2,1,1.31300,52.338,
B,64,128,128,4,4,1,1.72414,39.857,
B,64,128,128,4,8,1,1.81987,37.761,
B,64,128,128,8,2,1,1.61770,42.480,
B,64,128,128,8,4,1,1.63193,42.109,
B,64,128,128,8,8,1,2.97177,23.124,
B,64,256,32,2,2,1,1.26582,54.288,
B,64,256,32,2,4,1,1.96583,34.957,
B,64,256,32,2,8,1,3.60282,19.074,
B,64,256,32,4,2,1,1.57095,43.744,
B,64,256,32,4,4,1,1.64296,41.827,
B,64,256,32,4,8,1,3.04417,22.574,
B,64,256,32,8,2,1,1.51746,45.286,
B,64,256,32,8,4,1,2.76111,24.888,
B,64,256,32,8,8,1,5.33801,12.874,
B,64,256,64,2,2,1,1.23093,55.827,
B,64,256,64,2,4,1,1.83090,37.533,
B,64,256,64,2,8,1,3.29362,20.864,
B,64,256,64,4,2,1,1.51649,45.315,
B,64,256,64,4,4,1,1.59139,43.182,
B,64,256,64,4,8,1,2.91845,23.547,
B,64,256,64,8,2,1,1.50002,45.812,
B,64,256,64,8,4,1,2.68181,25.624,
B,64,256,64,8,8,1,5.20092,13.213,
B,128,64,32,2,2,1,1.50076,45.790,
B,128,64,32,2,4,1,1.67654,40.989,
B,128,64,32,2,8,1,2.77951,24.724,
B,128,64,32,4,2,1,1.50390,45.694,
B,128,64,32,4,4,1,2.06411,33.293,
B,128,64,32,4,8,1,2.13144,32.241,
B,128,64,32,8,2,1,1.89402,36.282,
B,128,64,32,8,4,1,2.04661,33.577,
B,128,64,32,8,8,1,3.71678,18.489,
B,128,64,64,2,2,1,1.26786,54.201,
B,128,64,64,2,4,1,1.45235,47.316,
B,128,64,64,2,8,1,2.41544,28.450,
B,128,64,64,4,2,1,1.23647,55.577,
B,128,64,64,4,4,1,1.69991,40.425,
B,128,64,64,4,8,1,1.82789,37.595,
B,128,64,64,8,2,1,1.57108,43.740,
B,128,64,64,8,4,1,1.68717,40.731,
B,128,64,64,8,8,1,3.06833,22.396,
B,128,64,128,2,2,1,1.29540,53.049,
B,128,64,128,2,4,1,1.41842,48.448,
B,128,64,128,2,8,1,2.29413,29.954,
B,128,64,128,4,2,1,1.33858,51.338,
B,128,64,128,4,4,1,1.66412,41.295,
B,128,64,128,4,8,1,2.02439,33.946,
B,128,64,128,8,2,1,1.59376,43.118,
B,128,64,128,8,4,1,1.91082,35.963,
B,128,64,128,8,8,1,3.27608,20.976,
B,128,128,32,2,2,1,1.32158,51.998,
B,128,128,32,2,4,1,2.12392,32.355,
B,128,128,32,2,8,1,3.14156,21.874,
B,128,128,32,4,2,1,1.84416,37.263,
B,128,128,32,4,4,1,1.62680,42.242,
B,128,128,32,4,8,1,2.96416,23.183,
B,128,128,32,8,2,1,1.53020,44.909,
B,128,128,32,8,4,1,3.20159,21.464,
B,128,128,32,8,8,1,5.23508,13.127,
